,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
411,275577667875659776,Typhoon Bopha  is currently heading W with 132 mph winds.  http://t.co/Rbm7YHvB,Media,['Advice'],Related and informative
412,275581753106780162,RT @nababaha: Location and track of typhoon Pablo. http://t.co/jkuJB9DY,Outsiders,['Advice'],Related and informative
413,275584353604616192,"RT @dost_pagasa: At 08:00PM 03/DEC/2012, the eye of Typhoon #PabloPH was located @270km Southeast of Hinatuan, Surigao Del Sur... http:/ ...",Government,['Advice'],Related and informative
414,275586526249889793,#PabloPH update: @WorldVisionPH in #MoisesPadilla Neg Occ. is closely monitoring with MDRMMC. Advisory on classes suspension is circulated.,NGOs,['Advice'],Related and informative
415,275590003302739968,"RT @karlosmanlupig: Ateneo de Davao University suspends classes for pre-school, grade school and high school. #PabloPH @maria_ressa @rap ...",NGOs,['Advice'],Related and informative
416,275607627768143872,Philippines: #Bopha/#Pablo storm signal no. 3 up over 13 areas http://t.co/383ImRzQ,Media,['Advice'],Related and informative
417,275617991910117377,"#typhoon, #philippines: Super Typhoon 26W (Bopha) now approaching Mindanao in the Philippines. http://t.co/9xS39I2d #26w #bopha #pablo",Outsiders,['Advice'],Related and informative
418,275629761135525890,"11:55pm/Dec 3 | TYPHOON PABLO | Bagong Public Storm Warning Signals sa buong bansa, ayon sa PAGASA kaninang 11:00pm. http://t.co/S5XEJ8g3",Government,['Advice'],Related and informative
419,275630755172986880,Disaster preparation. #PabloPH #typhoon #Dumaguete#City http://t.co/1e5dlVOM,Eyewitness,['Advice'],Related and informative
420,275651680551460864,RT @LSAbatch2010: Follow @dost_pagasa for a time to time update. RT! #StaySafe #PabloPH,Outsiders,['Advice'],Related and informative
421,275654616560066560,"SEVERE WEATHER BULLETIN NUMBER SIX TROPICAL CYCLONE WARNING: TYPHOON “#PABLOPH” (BOPHA) ISSUED AT 11:00 PM, 03... http://t.co/KPBE3V6M",Media,['Advice'],Related and informative
422,275657179271426048,"Hourly Updates on Typhoon PABLO  Time Coordinates Position 1:00 a.m.  04 December 2012 7.5°N, 127.5°E 150 km... http://t.co/KpuSp0wD",Media,['Advice'],Related and informative
423,275677622321700865,RT @ANCALERTS: 16 areas under signal no. 3 as Typhoon Pablo nears http://t.co/1yDn7Vkt #PabloPH,Media,['Advice'],Related and informative
424,275680285725716480,Graphical projection of the possible track of Typhoon #PabloPH as its crosses through Northern Mindanao (CARAGA... http://t.co/2qdCJiit,Media,['Advice'],Related and informative
425,275683800531480577,"RT @CIMSS_Satellite: Category 5 Super Typhoon Bopha, approaching the Philippines: 375-meter resolution Suomi NPP VIIRS IR image: http:// ...",Media,['Advice'],Related and informative
426,275687407624548353,RT @ANCALERTS: 16 areas under signal no. 3 as Typhoon Pablo nears http://t.co/1yDn7Vkt #PabloPH,Media,['Advice'],Related and informative
427,275690939241074689,"RT @ANCALERTS: PAGASA: As of 2am, Typhoon Pablo at 180km east of Davao City",Media,['Advice'],Related and informative
428,275700435141132289,Winds equal to a category 5 hurricane. The imagery is frightening. --&gt; Super typhoon Bopha bears down on Philippines http://t.co/vGgWVhxM,Outsiders,['Advice'],Related and informative
429,275714347639123968,"RT @kuyakim_atienza: Weather: typhoon pablo has made landfall, currently in the vicinity of Davao Oriental at max winds of 175 kph. Will ...",Media,['Advice'],Related and informative
430,275714855162486785,Good Morning. #typhoonpablo dissolve!,Outsiders,['Advice'],Related - but not informative
431,275716881023918081,PAGASA raises Signal Number 2 over Biliran Island.#PabloPh,Government,['Advice'],Related and informative
432,275720005763624960,RT @weathernetwork: This is how Super-Typhoon #Bopha looked yesterday from the ISS. Menacing: http://t.co/9An73knY,Media,['Advice'],Related and informative
433,275725785514524672,RT @nababaha: Latest weather satellite image showing typhoon Pablo;s position. http://t.co/k75d1B5B,Outsiders,['Advice'],Related and informative
434,275727601664942082,Lumalakas na ang ulan at hangin dito sa Davao. Oh my. #TyphoonPablo,Eyewitness,['Advice'],Related and informative
435,275731133243748352,"RT @gmanews: #PabloPH Lakas: 175kph, bugso: 210kph, galaw: pa-kanluran sa bilis na 25kph",Media,['Advice'],Related and informative
436,275736539709972480,In case you missed it: Typhoon Pablo made landfall in Davao Oriental at 4:45am t… http://t.co/5RLehBCV #anc,Media,['Advice'],Related and informative
437,275738049646833664,"RT @kuyakim_atienza: Weather: typhoon pablo has made landfall, currently in the vicinity of Davao Oriental at max winds of 175 kph. Will ...",Outsiders,['Advice'],Related and informative
438,275739182125690880,"RT @dost_pagasa: At 7:00AM 4/DEC/2012, the eye of Typhoon #PabloPH was located over Laak Compostela Valley (7.9°N 125.9°E) with... http: ...",Government,['Advice'],Related and informative
439,275742168486928384,RT @BongEliab: Official Announcement: classes are suspended in tertiary level of Ateneo de Davao University today Dec 4 #walangpasok,NGOs,['Advice'],Related and informative
440,275746203369623552,@USLS_tweets: Official statement regarding clas suspension in college (USLS) will b released no later thn 12:00NN today. Stay tune. #PabloPH,Outsiders,['Advice'],Related and informative
441,275747793035984898,RT @OAPlanet: Super Typhoon Bopha to Hit the Philippines http://t.co/RkM6oSCX,Media,['Advice'],Related and informative
442,275754952708722688,"RT @dost_pagasa: At 8:00AM 4/DEC/2012, the eye of Typhoon #PabloPH was located over Laak Compostela Valley or @ 80km SouthEast of... htt ...",Government,['Advice'],Related and informative
443,275755632202764288,Strong winds here at the south. Continuous rainfall since last night. #TyphoonPablo,Outsiders,['Advice'],Related and informative
444,275756030623875072,"RT @Karen_DaviLa: @dost_pagasa LIVE on Headstart: Typhoon Pablo makes landfall in Davao Oriental, Signal #3 declared in 16 areas.",Media,['Advice'],Related and informative
445,275756085158223872,"RT @dost_pagasa: At 8:00AM 4/DEC/2012, the eye of Typhoon #PabloPH was located over Laak Compostela Valley or @ 80km SouthEast of... htt ...",Government,['Advice'],Related and informative
446,275764305985683456,Centrio announces NOT OPEN for business TODAY due to #PabloPH. #CDO,Business,['Advice'],Related and informative
447,275764557673279488,RT @rdr821: @JemFerrer @Mownana @tasha_eff @teckerz Ms @gretchenho typhoon pablo is hitting Cagayan de Oro City. Please help us pray. RT ...,Eyewitness,['Advice'],Related and informative
448,275784077943123968,And the light just went off! #brownout #PabloPH,Eyewitness,['Advice'],Related - but not informative
449,275797776565149696,It's going be a rainy week for Davao. #PabloPH http://t.co/XnObb62J,Media,['Advice'],Related and informative
450,275797919137939456,"Intense rains and thunderstorms in malaybalay, bukidnon as #PabloPH nears. No power in area. @cebudailynews",Media,['Advice'],Related and informative
451,275799273898135553,Wind is howling...eerie..scary! A billboard fell here in cdo (near mindanao glassware). Accdg to magnum news. #PabloPH,Eyewitness,['Advice'],Related and informative
452,275801882780381186,Category no 5 #PabloPH lakas hangin dito sa cebu @ninofranco928,Eyewitness,['Advice'],Related and informative
453,275804936246272000,RT @News5AKSYON: #Pablo Update (11am): Signal No. 2 - Luzon: Northern Palawan incl. Calamian Grp. Of Islands and Cuyo Is.,Media,['Advice'],Related and informative
454,275815719772499971,"@Typhoon2k: View today's SPECIAL MORNING COVERAGE VIDEOBLOG on TYPHOON BOPHA (PABLO) [Dec. 04, 2012] at the (cont) http://t.co/1EtFzT8g",Media,['Advice'],Related and informative
455,275818798395846656,RT @ABSCBNNews: #PabloPH weakens; storm warnings in 46 areas http://t.co/dCrXE5xc,Media,['Advice'],Related and informative
456,275825651880189952,"@glendamgloria: RT @rapplerdotcom: #PabloPH: Flooding, landslides in Lanao del Sur http://t.co/HypGSfG3",Media,['Advice'],Related and informative
457,275833721750425600,"RT @dost_pagasa: At 01:00PM 4/DEC/2012, the eye of Typhoon #PABLO was located @ 40km West of Cagayan De Oro City (8.6°N 124.4°E).",Government,['Advice'],Related and informative
458,275836406092414976,RT @leolasty: Pagasa Mactan Director Oscar Tabada says Cebu is experiencing 65 kph winds and moderate rains. #PabloPH,Government,['Advice'],Related and informative
459,275849739784843264,RT @IamTherese: CDO and Iligan now on the brink of heavy flooding as rivers from Bunawan and Rogongon starts to overflow. #PabloPh,Eyewitness,['Advice'],Related and informative
460,275851220390903808,VIDEO: Typhoon Bopha hits Philippines: A powerful typhoon has struck the southern Philippines causing flooding a... http://t.co/UFWWet9I,Media,['Advice'],Related and informative
461,275855943164649472,RT @ANCALERTS: NDRRMC: No confirmed casualties yet from landslide reported in Compostela Valley. #PabloPH,Media,['Advice'],Related and informative
462,275858384262144000,#BBC #world VIDEO: Typhoon Bopha hits Philippines http://t.co/DHyhJlj9,Media,['Advice'],Related and informative
463,275862825996529665,typhoon PABLO is now hitting us... classes are suspended :D,Eyewitness,['Advice'],Related and informative
464,275864294032302080,Philippines hit by Typhoon Bopha http://t.co/N0NswdHa philippines,Media,['Advice'],Related and informative
465,275866034655858688,RT @nababaha: Mandulog River now at 6.01 m and still on the rise. http://t.co/nSnbqQ1w #PabloPH,Eyewitness,['Advice'],Related and informative
466,275870216389529600,RT @bengzhui: northern part of Cebu is gloomy only and no pouring rain yet.. thanks #PabloPH for not dropping by,Eyewitness,['Advice'],Related and informative
467,275872460346384384,RT @suicocess: @kawakawakawawr RT @ANCALERTS: #PabloPH Water level of CDO river (Carmen Bridge station) is rising very fast. http://t.c ...,Media,['Advice'],Related and informative
468,275873773134159872,RT @dost_pagasa: 04:0pm: #PabloPH heavy rains is expected to prevail for the next 3hrs overTacloban City &amp; adjacent towns #Leyte...  ...,Media,['Advice'],Related and informative
469,275883394867539968,"RT @YourAnonNews: Typhoon Bopha smashes into southern Philippines, 40,000 people cram into shelters to escape storm's onslaught http://t ...",Media,['Advice'],Related and informative
470,275890592284831744,RT @planglobal: Typhoon #Bopha hits southern Philippines (via @CNN) Our Country Director @CarinAtPlan quoted here: http://t.co/JB442mTl...,Media,['Advice'],Related and informative
471,275891460505731072,"@GEGNewsOnline FUTURECAST [based on PAGASA data]: Tomorrow PM: 140km southwest of Coron, Palawan #PabloPH",Media,['Advice'],Related and informative
472,275893306020462593,"#PabloPH NEW Signal No. 3: Negros Oriental, S. Negros Occidental, Iloilo, Guimaras, Antique, N. Palawan, Calamian Grp of Is.",Outsiders,['Advice'],Related and informative
473,275894396547899392,"RT @ANCALERTS: Typhoon Pablo has slightly weakened after making landfall, now traversing Bukidnon #PabloPH",Media,['Advice'],Related and informative
474,275898683109801984,"Typhoon Bopha Pounds Southern Philippines: A powerful typhoon is pounding the southern Philippines, uprooting tr... http://t.co/Jp45sXws",Media,['Advice'],Related and informative
475,275899106730336256,"RT @ANCALERTS: #PabloPH NEW Signal No. 3: Negros Oriental, S. Negros Occidental, Iloilo, Guimaras, Antique, N. Palawan, Calamian Grp of Is.",Media,['Advice'],Related and informative
476,275905800839495680,"RT @ABSCBNNews: #PabloPH Signal 3: Negros Oriental, S. Negros Occidental, Iloilo, Guimaras, Antique, N. Palawan, Calamian Grp of Is. | v ...",Media,['Advice'],Related and informative
477,275907310797332480,Beginning to feel #PabloPH here,Eyewitness,['Advice'],Related and informative
478,275909043044892672,RT @ANCALERTS: PAGASA: Typhoon Pablo expected to be out of PH area of responsibility by Friday afternoon #PabloPH,Media,['Advice'],Related and informative
479,275910590734692352,RT @gmanews: Gov. Gwen Garcia (@gwengarcia1ph): announcement of #walangpasok in CEBU CITY shall be made by Mayor Michael Rama in an hour ...,Media,['Advice'],Related and informative
480,275915837821554688,"RT @gmanews: PAGASA: At 6PM, the eye of Typhoon #PabloPH was located at 30km Southwest of Dumaguete City (9.2°N 123.0°E). http://t.co/Sg ...",Media,['Advice'],Related and informative
481,275916722807111680,"RT @dost_pagasa: At 06:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located @30km Southwest of Dumaguete City (9.2°N 123.0°E). http: ...",Government,['Advice'],Related and informative
482,275919881130606592,"Typhoon Pablo heads for the Visayas, 12 areas under Signal 3: After plowing through Mindanao earlier in the day,... http://t.co/eBiIzer0",Media,['Advice'],Related and informative
483,275932946383388673,"RT @dost_pagasa: At 06:00PM 4/DEC/2012, the eye of Typhoon #PabloPH was located @30km Southwest of Dumaguete City (9.2°N 123.0°E). http: ...",Government,['Advice'],Related and informative
484,275940483551879169,RT @showtimefamily: Typhoon Pablo is now in the Philippine area of responsibility! Keep safe everyone specially in the Visayas and Mindanao!,Media,['Advice'],Related and informative
485,275951929815879680,"Signal # 1 Biliran, Surigao del Norte, Surigao del Sur, Siargao, Dinagat #PabloPH",Government,['Advice'],Related and informative
486,275989359755399171,"RT @inquirerdotnet: Signal 2 Visayas: Aklan, Capiz, and Rest of Cebu.  #PabloPh",Media,['Advice'],Related and informative
487,276016828260696065,RT @NASA: [Image of the Day] Super Typhoon Bopha http://t.co/MBPCp3FM #iotd,NGOs,['Advice'],Related - but not informative
488,276024076043173890,"RT @dost_pagasa: SEVERE WEATHER BULLETIN #10 TROPICAL CYCLONE WARNING: TYPHOON PabloPH” (BOPHA)  ISSUED AT 11:00 PM, 04... http://t.co/ ...",Government,['Advice'],Related and informative
489,276073208124407808,RT @UnangHirit: #PabloPH Signal #3: Northern Palawan including Calamian Group Of Islands #UnangHirit,Media,['Advice'],Related and informative
490,276074151834431489,"TSR Storm Alert - Typhoon BOPHA: NW Pacific: Storm Alert issued at 4 Dec, 2012 18:00 GMT Typhoon BOPHA (26W)... http://t.co/8868QRMX",Media,['Advice'],Related and informative
491,276107110679461888,"RT @DZMMTeleRadyo: #PabloPH, inaasahang makakaapekto sa Metro Manila ngayong araw http://t.co/k7o5838i http://t.co/zPIMOuQv",Media,['Advice'],Related and informative
492,276130598786064384,Inaasahang magla-landfall sa Northern Palawan ang bagyong #PabloPH bago mag-tanghali ngayong araw,Eyewitness,['Advice'],Related and informative
493,276134344286937089,"RT @dost_pagasa: At 09:00AM 5/DEC/2012, the eye of Typhoon #PabloPH was located @115km Northeast of Puerto ... http://t.co/osjXAWOL",Government,['Advice'],Related and informative
494,276167865164505088,UPDATE: Forecast track for #PabloPH http://t.co/7PUw2XPv,Media,['Advice'],Related and informative
495,276171510023069697,#Now cebu is signal #2 but why its so hot? maybe typhoon pablo is gone:)lorcis@ymail.com///////,Outsiders,['Advice'],Related and informative
